player,kill_per_round,death_per_round,KD_ratio,acs,entry_success_rate,entry_diff,first_kills,clutch_per_round,clutch_weight,multikill_score,util_score,assists,defuses,plants,econ_rating,eco_rounds_pct,full_buy_pct,hs_pct,kast_pct,win_rate,n_maps_played,cluster_raw,cluster,archetype,is_outlier,pca1,pca2,tsne1,tsne2
bud,0.5817191055904207,0.7073709746556445,0.8504979306469245,162.8,0.23138888888888887,-1.25,0.7,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,29.8,67.35,0.55,20,0,0,⚔️ Entry Fragger,True,-6.181577474884939,-2.955744425473931,-34.542965,-2.1729581
bunt,0.6632529433603717,0.7055332011435608,1.0325085392068793,187.85106382978722,0.5326241134751772,0.30851063829787234,1.5,0.0,0.0,0.48936170212765956,0.2765957446808511,8.063829787234043,0.02127659574468085,0.2553191489361702,4.382978723404255,0.016080634827896133,0.0,24.51063829787234,70.61702127659575,0.3617021276595745,47,0,0,⚔️ Entry Fragger,False,-5.389545268532091,0.40415957640069006,-35.401665,4.438917
cNed,0.7871791114918484,0.723260856270211,1.145702449671052,221.61267605633802,0.5133912449053294,0.14084507042253522,3.316901408450704,0.010907515830949453,0.2535211267605634,5.21830985915493,0.7746478873239436,4.232394366197183,0.33098591549295775,0.44366197183098594,51.316901408450704,0.1310752225405189,0.0,27.190140845070424,71.19718309859155,0.4788732394366197,142,1,1,🧠 Strategic IGL/Support,False,0.7488969335449259,2.4537835858249304,18.965382,-2.1565614
carpe,0.6149032515219158,0.7123615362185874,0.9254583096641921,175.1090909090909,0.4667316017316017,-0.21818181818181817,1.4272727272727272,0.017522980337434442,0.4,3.4909090909090907,2.790909090909091,8.627272727272727,0.6363636363636364,2.1545454545454548,43.836363636363636,0.1342935668204348,0.0,27.245454545454546,73.23636363636363,0.45454545454545453,110,1,1,🧠 Strategic IGL/Support,False,0.8540688046430047,-1.1311765402555762,-3.181823,0.67171425
cauanzin,0.7062193642503027,0.7082725913852981,1.058432930148888,202.26315789473685,0.5143253432727116,0.21052631578947367,2.111111111111111,0.01715137856170627,0.3684210526315789,4.964912280701754,2.935672514619883,7.017543859649122,0.49707602339181284,2.43859649122807,51.24561403508772,0.14040740498287144,0.0,25.842105263157894,73.05263157894737,0.5087719298245614,171,1,1,🧠 Strategic IGL/Support,False,1.5447184625284462,0.7251181315739631,2.2984242,4.9508553
cb,0.6773049396443669,0.7350039202952218,0.9783352047984605,196.02105263157895,0.4111338953444217,-0.8526315789473684,2.0736842105263156,0.0009153318077803203,0.021052631578947368,0.11578947368421053,0.021052631578947368,5.505263157894737,0.010526315789473684,0.010526315789473684,1.736842105263158,0.0055393919581562595,0.0,25.31578947368421,68.6,0.42105263157894735,95,0,0,⚔️ Entry Fragger,False,-5.868724089979695,-0.4642700203947051,-35.469685,0.26342002
ceNder,0.6379876663013639,0.7090122088874591,0.9453758889832891,181.5,0.44456521739130433,-0.5108695652173914,1.7173913043478262,0.025852991297843873,0.5434782608695652,4.380434782608695,1.1630434782608696,6.260869565217392,0.40217391304347827,0.7608695652173914,48.27173913043478,0.13148943431108248,0.0,28.032608695652176,68.65217391304348,0.4782608695652174,92,1,1,🧠 Strategic IGL/Support,False,0.8229276703021685,-0.655389359828468,6.180969,-2.3287323
cgrs,0.5716199058590363,0.6951601573836509,0.8768809712437163,163.55555555555554,0.3101851851851852,-0.6111111111111112,1.2222222222222223,0.018293840662261713,0.3888888888888889,2.9444444444444446,4.555555555555555,6.722222222222222,0.3333333333333333,4.222222222222222,40.166666666666664,0.14352375419309057,0.0,21.27777777777778,69.88888888888889,0.5555555555555556,18,1,1,🧠 Strategic IGL/Support,True,0.9449516565606829,-3.0445545920933474,-7.1539173,-4.9441233
coconut,0.5940281784612769,0.661186679070612,0.9640652266889758,167.87209302325581,0.4143410852713178,-0.3023255813953488,1.0348837209302326,0.003001690272192108,0.05813953488372093,0.45348837209302323,0.2441860465116279,7.4186046511627906,0.011627906976744186,0.23255813953488372,4.488372093023256,0.0213949649650251,0.0,30.093023255813954,72.51162790697674,0.5697674418604651,86,0,0,⚔️ Entry Fragger,False,-5.254309954703176,-1.158506303692048,-34.031353,1.1475666
coldfish,0.6970552254905839,0.6866593195165381,1.0957929318264605,200.12765957446808,0.6290780141843971,0.7659574468085106,1.8936170212765957,0.014491672282661018,0.3404255319148936,1.8085106382978724,0.5531914893617021,6.276595744680851,0.19148936170212766,0.3617021276595745,17.319148936170212,0.033757152441835525,0.0,19.617021276595743,73.59574468085107,0.40425531914893614,47,0,0,⚔️ Entry Fragger,True,-3.663999831218724,1.8240539709418402,-34.851215,7.3576684
cortezia,0.6850960531205957,0.6768259062090021,1.0822962834562817,190.89743589743588,0.4997150997150997,0.14102564102564102,1.9487179487179487,0.022361961555105368,0.48717948717948717,4.871794871794871,1.0512820512820513,4.448717948717949,0.48717948717948717,0.5641025641025641,51.166666666666664,0.1362874930520436,0.0,35.03846153846154,69.56410256410257,0.5,78,1,1,🧠 Strategic IGL/Support,False,1.182191486160457,0.8554223196733292,10.465575,2.9633975
crashies,0.6646683864085352,0.630300161465291,1.1103657694179225,186.28708133971293,0.4515721120984279,-0.1291866028708134,1.1770334928229664,0.033734274596321265,0.7464114832535885,4.497607655502392,3.354066985645933,7.043062200956938,0.69377990430622,2.660287081339713,51.23444976076555,0.13281257999657572,0.0,31.023923444976077,74.81818181818181,0.5741626794258373,209,1,1,🧠 Strategic IGL/Support,False,1.8598110139173596,-0.4122852404551971,1.1367877,10.177717
crazyguy,0.577481396578092,0.6944365684916618,0.8721866600266412,170.41346153846155,0.38878205128205123,-0.47115384615384615,1.3557692307692308,0.027049664842177554,0.5865384615384616,3.730769230769231,2.480769230769231,7.221153846153846,0.6057692307692307,1.875,47.47115384615385,0.15221884687694676,0.0,27.53846153846154,69.90384615384616,0.4519230769230769,104,1,1,🧠 Strategic IGL/Support,False,1.574494156103178,-1.9273130420353048,-2.5346534,-5.6900263
crow,0.5488654739461211,0.6941333954842847,0.8514083333973644,164.06976744186048,0.4833333333333333,-0.06976744186046512,1.1627906976744187,0.017022239542015906,0.37209302325581395,3.13953488372093,4.116279069767442,9.813953488372093,0.4418604651162791,3.6744186046511627,40.86046511627907,0.13844224371080155,0.0,25.38372093023256,73.0813953488372,0.4418604651162791,43,1,1,🧠 Strategic IGL/Support,True,0.8560344741423389,-2.031697303201166,-5.403895,-1.6398548
cxyy,0.6022222543961674,0.7354851267894746,0.8316753507929978,173.91666666666666,0.48073593073593074,-0.08333333333333333,2.1666666666666665,0.0211489898989899,0.5,3.8333333333333335,1.9166666666666667,8.75,0.25,1.6666666666666667,42.0,0.13490012403055882,0.0,29.333333333333332,64.75,0.4166666666666667,12,1,1,🧠 Strategic IGL/Support,False,0.5140004655031547,-1.0350362748031163,3.5758352,-7.5480113
d3ffo,0.5902410409068308,0.7285392747492937,0.873114943060168,166.30769230769232,0.4267399267399267,-0.46153846153846156,2.6153846153846154,0.009906759906759906,0.23076923076923078,3.6153846153846154,1.3846153846153846,4.615384615384615,0.5384615384615384,0.8461538461538461,39.69230769230769,0.12204508959740537,0.0,20.846153846153847,70.07692307692308,0.46153846153846156,13,1,1,🧠 Strategic IGL/Support,True,-0.08414354825003112,-0.9078023393971759,9.360574,-7.6436653
d3mur,0.6260531135531135,0.7434981684981685,0.9334534698569787,181.11111111111111,0.3474426807760141,-2.0,2.2222222222222223,0.03439153439153439,0.6666666666666666,4.555555555555555,0.8888888888888888,2.4444444444444446,0.3333333333333333,0.5555555555555556,45.22222222222222,0.17176773843440507,0.0,28.0,62.333333333333336,0.3333333333333333,9,1,1,🧠 Strategic IGL/Support,True,1.6990180256968934,-2.0486900124359577,3.6292853,-13.017508
d4v41,0.7059592225108479,0.6479656283829816,1.1785273850520686,196.0326086956522,0.49144956291695424,0.17753623188405798,1.4891304347826086,0.024253034561024473,0.5144927536231884,4.565217391304348,1.9492753623188406,6.8768115942028984,0.4420289855072464,1.5072463768115942,53.30434782608695,0.13488596436155795,0.0,27.91304347826087,75.09420289855072,0.6231884057971014,276,1,1,🧠 Strategic IGL/Support,False,1.3445452178404436,0.8070021411620154,5.9486938,7.991333
deLb,0.7042149539939799,0.7106993426433517,1.0564888219606752,195.21951219512195,0.4837613944321261,0.0,1.451219512195122,0.0,0.0,0.0,0.0,4.219512195121951,0.0,0.0,0.0,0.0,0.0,36.609756097560975,70.8780487804878,0.36585365853658536,82,0,0,⚔️ Entry Fragger,False,-6.084520610467335,0.5641491936541849,-37.42041,2.9997633
dephh,0.5092838994054713,0.766817883979824,0.6829746803899485,150.42105263157896,0.41228070175438597,-0.6842105263157895,1.0,0.026487439922342967,0.5789473684210527,3.3157894736842106,3.6315789473684212,7.421052631578948,0.21052631578947367,3.4210526315789473,39.1578947368421,0.14611457219037044,0.0,22.263157894736842,66.78947368421052,0.3157894736842105,19,1,1,🧠 Strategic IGL/Support,True,0.8930444145780272,-3.4857733896045753,-4.9359403,-8.696747
dgzin,0.8101295646501292,0.7096031939592055,1.225686426188133,227.07746478873239,0.5770103917991243,1.2112676056338028,4.788732394366197,0.013779164973286222,0.30985915492957744,6.352112676056338,0.9154929577464789,3.408450704225352,0.5492957746478874,0.36619718309859156,51.478873239436616,0.13597714493080293,0.0,27.52112676056338,70.61971830985915,0.4225352112676056,71,1,1,🧠 Strategic IGL/Support,True,1.3926814647309977,4.293642004473187,22.916403,0.113358155
diseased,0.6935627806896328,0.6515476987574382,1.1204005925010927,201.0,0.4901098901098901,0.23076923076923078,1.5384615384615385,0.024324875331067284,0.6923076923076923,5.076923076923077,3.6153846153846154,7.538461538461538,1.1538461538461537,2.4615384615384617,53.46153846153846,0.12204508959740537,0.0,24.53846153846154,77.92307692307692,0.46153846153846156,13,1,1,🧠 Strategic IGL/Support,True,2.068280938863626,0.5662643548362666,1.502276,9.2746525
dos9,0.7263769472342256,0.6609273880821234,1.1676549301505323,203.6590909090909,0.46374458874458874,-0.045454545454545456,1.5681818181818181,0.042504087579953505,0.8863636363636364,4.840909090909091,1.6363636363636365,8.977272727272727,0.5681818181818182,1.0681818181818181,53.20454545454545,0.1359379711356646,0.0,29.5,76.75,0.38636363636363635,44,1,1,🧠 Strategic IGL/Support,True,1.7960458042413583,0.7205479539175252,6.2485986,9.544076
eKo,0.6358206650061854,0.7265202937050271,0.914429753220239,179.80769230769232,0.48112026862026863,0.038461538461538464,1.9615384615384615,0.018617223924129293,0.38461538461538464,3.769230769230769,2.769230769230769,6.576923076923077,0.38461538461538464,2.3846153846153846,46.38461538461539,0.16860197669513033,0.0,22.03846153846154,71.34615384615384,0.34615384615384615,26,1,1,🧠 Strategic IGL/Support,False,1.6507024710818206,-0.6866580698581752,0.34087566,0.34373793
eeiu,0.706847535609398,0.6225847339041409,1.2399466535428223,194.075,0.47250000000000003,0.13333333333333333,1.1,0.03368414045397825,0.7166666666666667,4.241666666666666,1.25,6.116666666666666,0.4666666666666667,0.7833333333333333,48.78333333333333,0.13585497015273904,0.0,31.591666666666665,75.63333333333334,0.5333333333333333,120,1,1,🧠 Strategic IGL/Support,False,1.199093202061671,0.7732882647797773,8.800824,7.274077
f0rsakeN,0.7550753701859593,0.701573627812516,1.1471775996008526,214.0974729241877,0.49839613855859344,-0.021660649819494584,2.407942238267148,0.016881112740367354,0.3574007220216607,5.447653429602888,1.812274368231047,7.2888086642599275,0.2779783393501805,1.5342960288808665,52.11913357400722,0.13512103308227436,0.0,29.8086642599278,73.38989169675091,0.6209386281588448,277,1,1,🧠 Strategic IGL/Support,False,1.1686875647561625,1.4524083497004316,15.563685,5.540237
f4ngeer,0.7951813143258829,0.6885478161516323,1.1969608740932272,220.65,0.5304473304473304,1.0,4.05,0.0058823529411764705,0.1,1.95,0.3,3.15,0.2,0.1,20.6,0.06645048255763022,0.0,33.05,69.65,0.6,20,0,0,⚔️ Entry Fragger,True,-2.8935299912851096,3.2655642906267204,-39.782814,8.442155
fl1pzjder,0.5994112632963825,0.7164975073394505,0.9137194935624579,176.9795918367347,0.46258503401360546,-0.5102040816326531,1.6734693877551021,0.03620095216994847,0.7551020408163265,4.1020408163265305,2.6530612244897958,8.551020408163266,0.673469387755102,1.9795918367346939,45.673469387755105,0.15183639993578843,0.0,26.959183673469386,70.28571428571429,0.4489795918367347,49,1,1,🧠 Strategic IGL/Support,False,1.8215885522666697,-1.422572538537565,-2.7211256,-3.4979193
florescent,0.8586893364185059,0.7787676312410463,1.1359489326412473,241.88235294117646,0.5607142857142857,0.47058823529411764,3.7058823529411766,0.013832054560954815,0.29411764705882354,7.235294117647059,0.8235294117647058,4.0,0.4117647058823529,0.4117647058823529,56.64705882352941,0.16404196228533285,0.0,34.88235294117647,68.17647058823529,0.17647058823529413,17,1,1,🧠 Strategic IGL/Support,True,2.2551632202419665,3.5564705938218593,21.249744,-2.7957704
flyuh,0.6201258504371523,0.7841422653431716,0.8344517910931574,183.90322580645162,0.39504608294930876,-0.5161290322580645,1.6129032258064515,0.018634181740893017,0.3870967741935484,3.7096774193548385,2.2903225806451615,5.483870967741935,0.3225806451612903,1.967741935483871,48.225806451612904,0.1658531713781085,0.0,26.580645161290324,68.6774193548387,0.2903225806451613,31,1,1,🧠 Strategic IGL/Support,False,1.48315936622239,-1.5605988411876792,3.5513754,-10.0356
foxz,0.6783637992330279,0.6995457446090102,1.037342069695011,196.24242424242425,0.4434343434343434,-0.06060606060606061,1.5757575757575757,0.030848077043729216,0.6666666666666666,4.181818181818182,1.303030303030303,7.393939393939394,0.5454545454545454,0.7575757575757576,53.36363636363637,0.14855473891010304,0.0,26.151515151515152,71.21212121212122,0.5151515151515151,33,1,1,🧠 Strategic IGL/Support,False,1.6540603797518578,0.014423488586091403,5.8973126,0.2838096
free1ng,0.6758633984248447,0.6529124880043261,1.1487288333638468,189.70833333333334,0.5280133928571429,0.17708333333333334,2.1458333333333335,0.02798946477720118,0.6041666666666666,4.666666666666667,2.0104166666666665,4.833333333333333,0.5520833333333334,1.4583333333333333,52.041666666666664,0.13706469563783383,0.0,32.395833333333336,70.44791666666667,0.5833333333333334,96,1,1,🧠 Strategic IGL/Support,False,1.568919703381661,0.8707158387338024,10.503753,4.679357
frz,0.6637842271400372,0.7215129345922732,0.9573436911672206,193.5625,0.4672123015873016,-0.20833333333333334,1.875,0.033267086492200906,0.75,4.5625,1.3125,4.541666666666667,0.5,0.8125,53.5625,0.15633011396404853,0.0,29.979166666666668,68.27083333333333,0.2916666666666667,48,1,1,🧠 Strategic IGL/Support,False,1.9611961169012586,-0.06725115799298606,9.092262,-1.6806946
gagaaaa,0.6746999803265787,0.6701898485146567,1.0277380952380952,197.9,0.4333333333333333,-0.1,1.4,0.04496497038057141,0.9,4.6,1.3,6.4,0.3,1.0,55.0,0.1508041510918749,0.0,21.6,69.3,0.4,10,1,1,🧠 Strategic IGL/Support,True,1.9447418870782103,-0.15417386469427752,8.568806,2.6569057
garnetS,0.7696255246621123,0.7582104495445039,1.0343134219788965,224.82758620689654,0.5739102851171817,1.0,4.103448275862069,0.007308845577211395,0.1724137931034483,5.931034482758621,0.6896551724137931,3.310344827586207,0.13793103448275862,0.5517241379310345,56.206896551724135,0.15013842960577797,0.0,25.20689655172414,69.96551724137932,0.5517241379310345,29,1,1,🧠 Strategic IGL/Support,False,1.315440082378517,3.3427077197268327,22.14496,-3.1986053
gobera,0.60897892312366,0.7450718690739698,0.886453634944347,176.78571428571428,0.41360544217687073,-0.17857142857142858,1.2857142857142858,0.03594328757143883,0.6071428571428571,3.7142857142857144,2.4642857142857144,5.071428571428571,0.39285714285714285,2.0714285714285716,49.17857142857143,0.15945955121098862,0.0,28.964285714285715,65.21428571428571,0.25,28,1,1,🧠 Strategic IGL/Support,True,1.782023681423432,-1.5498995544403662,0.9516536,-7.5398374
grubinho,0.6539861720715548,0.6931286930575209,0.9991073545694361,186.62616822429908,0.4643464012622891,-0.07476635514018691,1.897196261682243,0.02674621198054246,0.5700934579439252,4.327102803738318,1.1869158878504673,7.682242990654205,0.27102803738317754,0.9158878504672897,50.03738317757009,0.14193561515553949,0.0,31.457943925233646,71.8411214953271,0.4205607476635514,107,1,1,🧠 Strategic IGL/Support,False,1.0765126423219757,-0.015792008588192477,6.561773,1.4702581
